what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1334500780258
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334500783859
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334500783947
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334500786120
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334500787393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334500797658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500797947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500815023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500822516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500847142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500857392
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334500857408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500858482
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334500860237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1334500860898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500864790
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334500864807
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500865949
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334500868139
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334500870105
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500875595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334500882323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334500890366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500891519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500926433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500927009
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500927324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500927700
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500927973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500928196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500928542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500928850
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500929189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500929507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500929854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500930201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500930554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500930934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500931371
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500931651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500931931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1334500932481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500934299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500941108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500942315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500992293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334500994069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501013971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501014699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501051395
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501056054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501057609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501150812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501153737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501220612
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501223282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501236077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334501240023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501241935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501243008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334501249379
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501259557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501260577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501265425
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501267244
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501268384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501327619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334501329855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334501331065
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501334645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501334770
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501336444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501337857
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334501337865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501341261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501341682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501342103
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501342821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501356747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334501358485
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501363226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501364305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501433980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334501439436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334501442524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334501442733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334501443376
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501447129
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501450055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501548971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501550649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501561858
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334501571419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501572905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501574316
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334501577288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501580037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501646282
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334501649742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334501657372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334501658845
