what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431329760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431333986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334431341667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334431344398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431344625
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334431344636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431345181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431351023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431357581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334431358516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431370083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431371107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431373573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431375339
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431377090
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334431381690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334431501759
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334431505081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431506654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431515086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431521069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431526002
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334431529545
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334431529811
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334431530030
started,bundle,org.eclipse.wb.os,1.3.0.r37x201202052311,"org.eclipse.wb.os",1334431531731
started,bundle,org.eclipse.wb.os.win32,1.3.0.r37x201202052311,"org.eclipse.wb.os.win32",1334431531759
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431536910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431572680
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431579382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334431601935
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334431615430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431615452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431620257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431620366
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431623190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334431634658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334431636981
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1334431646758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431646778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431648480
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334431654521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431661473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431662538
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334431662558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431663382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431693600
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334431696561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431711830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431720304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431795829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431797002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431797359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431798637
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334431798867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432445428
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334432450022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334432456363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334432456536
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334432456775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432460552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432464544
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334432469944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334432480002
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334432480238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432492655
no handler,command,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core.commands.switch",1334432529453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432541867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432547037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334432551301
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432567710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432605120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432606302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432793760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432803086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432817041
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334432820029
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334432824037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432825801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432826690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432826943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432855531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432857709
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432858992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432863498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432865888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432866165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334432867108
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334434810950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435140832
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334435144404
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435144794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435149161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435149818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435149986
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435159493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334435187581
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435203987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435206377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435206544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435206682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435209992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435217832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334435220652
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435240884
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334435241454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334435243042
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435243781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435245275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435245671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435248881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435249488
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435256085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435259163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435263272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435264089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334435264529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334435265788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334435266735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435268045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435273526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435276085
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334435279464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435300878
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435333401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435337558
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435339562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435340598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435382480
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334435384168
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1334435386361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435389027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435389519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435400031
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435400207
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435400770
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334435401922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1334435403130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1334435404307
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1334435404951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435406698
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1334435408137
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1334435409220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334435411102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1334435416033
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334435419432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435442314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435483200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435495478
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435503080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435511214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435516311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435556302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435568576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435575243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435577217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435584029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435586220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435588482
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435595679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435609193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435618089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435622924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435625015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435629333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435640015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435656490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435659089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435681206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435684502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435686685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435690028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435696905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435697659
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435700375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435707036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334435708638
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436122592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436126855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436129850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436133792
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436134761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436138202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436139910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436142876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436144670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436160379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436162455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436194126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436438644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334436453501
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436460711
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1334436467299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436467927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436469935
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436474354
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1334436474407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436475965
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1334436480965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436485473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436485901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436490550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436493058
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1334436494482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436533497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436534265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436534613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436535576
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436538375
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436541242
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436543455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436545234
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436548842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436550398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436561222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436943769
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1334436946095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436948023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436951576
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1334436955442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436971662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436981964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436988682
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1334436989048
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1334436989089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436989239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1334436989253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436996490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334436999721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334437002579
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334437007534
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1334437011441
